lizard_id,species,sex,clutch,yolk_trt,temp_trt,date,age,mass,svl,tl
LD060_20,delicata,f,CL019_20,A,23,7/5/2021,205,1.265,40,59
LD060_20,delicata,f,CL019_20,A,23,8/5/2021,236,1.285,40,57
LD061_20,delicata,f,CL020_20,A,28,11/25/2020,0,0.126,18.799,25.124
LD061_20,delicata,f,CL020_20,A,28,12/9/2020,14,0.164,20.427,28.13
LD061_20,delicata,f,CL020_20,A,28,12/11/2020,16,0.164,20.427,28.13
LD061_20,delicata,f,CL020_20,A,28,12/13/2020,18,0.214,21.099,29.827
LD061_20,delicata,f,CL020_20,A,28,12/15/2020,20,0.264,21.771,31.524
LD061_20,delicata,f,CL020_20,A,28,12/15/2020,20,0.264,21.771,31.524
LD061_20,delicata,f,CL020_20,A,28,12/20/2020,25,0.206,22.427,31.789
LD061_20,delicata,f,CL020_20,A,28,12/20/2020,25,0.2185,NA,NA
LD061_20,delicata,f,CL020_20,A,28,12/22/2020,27,0.196,NA,NA
LD061_20,delicata,f,CL020_20,A,28,12/24/2020,29,0.2165,NA,NA
LD061_20,delicata,f,CL020_20,A,28,1/21/2021,57,0.479,27.506,39.586
LD061_20,delicata,f,CL020_20,A,28,5/13/2021,169,1.025,36,58
LD061_20,delicata,f,CL020_20,A,28,6/14/2021,201,1.272,39,64
LD061_20,delicata,f,CL020_20,A,28,7/31/2021,248,1.641,42,69
LD061_20,delicata,f,CL020_20,A,28,10/7/2021,316,1.987,45,72
LD062_20,delicata,NA,CL020_20,A,28,11/26/2020,0,0.126,18.244,24.807
LD062_20,delicata,NA,CL020_20,A,28,12/7/2020,11,0.232,21.91,28.877
LD062_20,delicata,NA,CL020_20,A,28,12/11/2020,15,0.261,22.211,29.809
LD062_20,delicata,NA,CL020_20,A,28,12/13/2020,17,0.29,22.512,30.741
LD062_20,delicata,NA,CL020_20,A,28,12/13/2020,17,0.29,22.512,30.741
LD062_20,delicata,NA,CL020_20,A,28,12/19/2020,23,0.2325,NA,NA
LD062_20,delicata,NA,CL020_20,A,28,12/21/2020,25,0.251,NA,NA
LD062_20,delicata,NA,CL020_20,A,28,12/31/2020,35,0.336,25.469,34.502
LD062_20,delicata,NA,CL020_20,A,28,3/8/2021,102,0.761,32.545,51.549
LD062_20,delicata,NA,CL020_20,A,28,5/20/2021,175,1.246,38,62
LD062_20,delicata,NA,CL020_20,A,28,7/5/2021,221,1.536,40,66
LD062_20,delicata,NA,CL020_20,A,28,8/7/2021,254,1.546,41,66
LD062_20,delicata,NA,CL020_20,A,28,12/16/2021,385,2.356,47,72
LD063_20,delicata,f,CL020_20,A,23,12/13/2020,0,0.13,18.794,26.363
LD063_20,delicata,f,CL020_20,A,23,12/21/2020,8,0.184,20.235,28.41
LD063_20,delicata,f,CL020_20,A,23,12/23/2020,10,0.184,20.235,28.41
LD063_20,delicata,f,CL020_20,A,23,12/25/2020,12,0.203,20.317,29.7755
LD063_20,delicata,f,CL020_20,A,23,12/27/2020,14,0.222,20.399,31.141
LD063_20,delicata,f,CL020_20,A,23,12/27/2020,14,0.222,20.399,31.141
LD063_20,delicata,f,CL020_20,A,23,1/11/2021,29,0.293,23.928,35.627
LD063_20,delicata,f,CL020_20,A,23,2/17/2021,66,0.448,27.568,NA
LD063_20,delicata,f,CL020_20,A,23,3/23/2021,100,0.529,NA,NA
LD063_20,delicata,f,CL020_20,A,23,3/25/2021,102,0.5225,NA,NA
LD063_20,delicata,f,CL020_20,A,23,5/4/2021,142,0.76,32,51
LD063_20,delicata,f,CL020_20,A,23,6/3/2021,172,0.988,35,55
LD063_20,delicata,f,CL020_20,A,23,7/20/2021,219,1.14,38,60
LD063_20,delicata,f,CL020_20,A,23,8/28/2021,258,1.312,40,63
LD064_20,delicata,f,CL020_20,C,28,11/27/2020,0,0.131,18.88,28.375
LD064_20,delicata,f,CL020_20,C,28,12/7/2020,10,0.204,20.307,31.368
LD064_20,delicata,f,CL020_20,C,28,12/11/2020,14,0.2195,20.5665,31.746
LD064_20,delicata,f,CL020_20,C,28,12/13/2020,16,0.235,20.826,32.124
LD064_20,delicata,f,CL020_20,C,28,12/13/2020,16,0.235,20.826,32.124
LD064_20,delicata,f,CL020_20,C,28,12/19/2020,22,0.206,NA,NA
LD064_20,delicata,f,CL020_20,C,28,12/21/2020,24,0.2035,NA,NA
LD064_20,delicata,f,CL020_20,C,28,12/31/2020,34,0.288,22.805,34.891
LD064_20,delicata,f,CL020_20,C,28,1/11/2021,45,0.32,25.338,34.987
LD064_20,delicata,f,CL020_20,C,28,2/21/2021,86,0.472,25.883,NA
LD064_20,delicata,f,CL020_20,C,28,5/13/2021,167,0.736,32,52
LD064_20,delicata,f,CL020_20,C,28,6/14/2021,199,0.913,35,55
LD064_20,delicata,f,CL020_20,C,28,7/29/2021,244,1.018,37,60
LD064_20,delicata,f,CL020_20,C,28,9/19/2021,296,1.283,40,66
LD065_20,delicata,f,CL020_20,C,23,12/14/2020,0,0.146,19.364,26.081
LD065_20,delicata,f,CL020_20,C,23,12/28/2020,14,0.173,19.905,28.651
LD065_20,delicata,f,CL020_20,C,23,12/30/2020,16,0.173,19.905,28.651
LD065_20,delicata,f,CL020_20,C,23,1/1/2021,18,0.207,21.0275,29.486
LD065_20,delicata,f,CL020_20,C,23,1/3/2021,20,0.241,22.15,30.321
LD065_20,delicata,f,CL020_20,C,23,1/3/2021,20,0.241,22.15,30.321
LD065_20,delicata,f,CL020_20,C,23,1/12/2021,29,0.29,23.097,31.933
LD065_20,delicata,f,CL020_20,C,23,1/26/2021,43,0.433,25.494,38.31
LD065_20,delicata,f,CL020_20,C,23,1/31/2021,48,0.3915,NA,NA
LD065_20,delicata,f,CL020_20,C,23,2/2/2021,50,0.381,NA,NA
LD065_20,delicata,f,CL020_20,C,23,4/9/2021,116,0.656,30.874,47.837
LD065_20,delicata,f,CL020_20,C,23,5/13/2021,150,0.908,36,55
LD065_20,delicata,f,CL020_20,C,23,6/14/2021,182,1.236,39,63
LD065_20,delicata,f,CL020_20,C,23,7/29/2021,227,2.011,44,68
LD065_20,delicata,f,CL020_20,C,23,9/19/2021,279,1.913,45,69
LD073_20,delicata,f,CL023_20,A,28,11/28/2020,0,0.106,18.885,25.449
LD073_20,delicata,f,CL023_20,A,28,12/7/2020,9,0.179,19.993,28.424
LD073_20,delicata,f,CL023_20,A,28,12/11/2020,13,0.1925,20.5835,29.1665
LD073_20,delicata,f,CL023_20,A,28,12/13/2020,15,0.206,21.174,29.909
LD073_20,delicata,f,CL023_20,A,28,12/13/2020,15,0.206,21.174,29.909
LD073_20,delicata,f,CL023_20,A,28,12/20/2020,22,0.185,22.067,32.167
LD073_20,delicata,f,CL023_20,A,28,12/20/2020,22,0.195,NA,NA
LD073_20,delicata,f,CL023_20,A,28,12/22/2020,24,0.1635,NA,NA
LD073_20,delicata,f,CL023_20,A,28,12/24/2020,26,0.1835,NA,NA
LD073_20,delicata,f,CL023_20,A,28,1/11/2021,44,0.314,23.915,35.194
LD073_20,delicata,f,CL023_20,A,28,3/6/2021,98,0.487,27.507,42.544
LD073_20,delicata,f,CL023_20,A,28,5/25/2021,178,1.068,35,57
LD073_20,delicata,f,CL023_20,A,28,7/5/2021,219,1.139,38,59
LD073_20,delicata,f,CL023_20,A,28,8/5/2021,250,1.213,38,59
LD074_20,delicata,f,CL023_20,A,23,12/19/2020,0,0.093,15.618,21.864
LD074_20,delicata,f,CL023_20,A,23,12/28/2020,9,0.128,17.93,24.751
LD074_20,delicata,f,CL023_20,A,23,12/30/2020,11,0.128,17.93,24.751
LD074_20,delicata,f,CL023_20,A,23,1/1/2021,13,0.1425,18.7065,25.1735
LD074_20,delicata,f,CL023_20,A,23,1/3/2021,15,0.157,19.483,25.596
LD074_20,delicata,f,CL023_20,A,23,1/3/2021,15,0.157,19.483,25.596
LD074_20,delicata,f,CL023_20,A,23,1/20/2021,32,0.246,21.796,29.36
LD074_20,delicata,f,CL023_20,A,23,1/24/2021,36,0.2085,NA,NA
LD074_20,delicata,f,CL023_20,A,23,1/26/2021,38,0.2055,NA,NA
LD074_20,delicata,f,CL023_20,A,23,3/4/2021,75,0.298,21.102,31.006
LD074_20,delicata,f,CL023_20,A,23,3/26/2021,97,0.338,25.041,33.906
LD074_20,delicata,f,CL023_20,A,23,5/15/2021,147,0.561,28,43
LD074_20,delicata,f,CL023_20,A,23,6/15/2021,178,0.616,30,46
LD074_20,delicata,f,CL023_20,A,23,7/31/2021,224,0.806,32,50
LD074_20,delicata,f,CL023_20,A,23,10/21/2021,306,1.323,38,59
LD076_20,delicata,f,CL023_20,C,23,12/18/2020,0,0.113,18.444,26.497
LD076_20,delicata,f,CL023_20,C,23,12/28/2020,10,0.183,19.761,31.347
LD076_20,delicata,f,CL023_20,C,23,12/30/2020,12,0.183,19.761,31.347
LD076_20,delicata,f,CL023_20,C,23,1/1/2021,14,0.2065,20.694,NA
LD076_20,delicata,f,CL023_20,C,23,1/3/2021,16,0.23,21.627,NA
LD076_20,delicata,f,CL023_20,C,23,1/3/2021,16,0.23,21.627,NA
LD076_20,delicata,f,CL023_20,C,23,1/20/2021,33,0.331,22.374,37.858
LD076_20,delicata,f,CL023_20,C,23,1/24/2021,37,0.279,NA,NA
LD076_20,delicata,f,CL023_20,C,23,1/26/2021,39,0.2865,NA,NA
LD076_20,delicata,f,CL023_20,C,23,1/31/2021,44,0.31,24.115,39.507
LD076_20,delicata,f,CL023_20,C,23,3/6/2021,78,0.393,26.133,37.455
LD076_20,delicata,f,CL023_20,C,23,5/15/2021,148,0.635,30,48
LD076_20,delicata,f,CL023_20,C,23,6/15/2021,179,0.646,32,51
LD076_20,delicata,f,CL023_20,C,23,7/31/2021,225,0.782,33,53
LD076_20,delicata,f,CL023_20,C,23,10/21/2021,307,1.225,39,63
LD077_20,delicata,NA,CL023_20,C,28,11/28/2020,0,0.12,18.623,24.522
LD077_20,delicata,NA,CL023_20,C,28,12/7/2020,9,0.145,19.174,25.854
LD077_20,delicata,NA,CL023_20,C,28,12/11/2020,13,0.1545,19.2705,26.6895
LD077_20,delicata,NA,CL023_20,C,28,12/13/2020,15,0.164,19.367,27.525
LD077_20,delicata,NA,CL023_20,C,28,12/13/2020,15,0.164,19.367,27.525
LD077_20,delicata,NA,CL023_20,C,28,12/19/2020,21,0.15,NA,NA
LD077_20,delicata,NA,CL023_20,C,28,12/21/2020,23,0.158,NA,NA
LD077_20,delicata,NA,CL023_20,C,28,12/31/2020,33,0.225,21.879,31.605
LD077_20,delicata,NA,CL023_20,C,28,1/11/2021,44,0.284,21.754,29.846
LD077_20,delicata,NA,CL023_20,C,28,3/8/2021,100,0.468,27.248,41.244
LD077_20,delicata,NA,CL023_20,C,28,5/20/2021,173,0.892,34,55
LD077_20,delicata,NA,CL023_20,C,28,7/5/2021,219,1.066,36,57
LD077_20,delicata,NA,CL023_20,C,28,8/7/2021,252,1.066,37,57
LD077_20,delicata,NA,CL023_20,C,28,12/16/2021,383,1.397,41,64
LD090_20,delicata,m,CL027_20,A,23,12/16/2020,0,0.098,16.592,22.638
LD090_20,delicata,m,CL027_20,A,23,12/28/2020,12,0.144,18.513,26.403
LD090_20,delicata,m,CL027_20,A,23,12/30/2020,14,0.144,18.513,26.403
LD090_20,delicata,m,CL027_20,A,23,1/1/2021,16,0.181,19.8725,26.3115
LD090_20,delicata,m,CL027_20,A,23,1/3/2021,18,0.218,21.232,26.22
LD090_20,delicata,m,CL027_20,A,23,1/3/2021,18,0.218,21.232,26.22
LD090_20,delicata,m,CL027_20,A,23,1/18/2021,33,0.279,21.694,30.33
LD090_20,delicata,m,CL027_20,A,23,1/23/2021,38,0.277,NA,NA
LD090_20,delicata,m,CL027_20,A,23,1/25/2021,40,0.2535,NA,NA
LD090_20,delicata,m,CL027_20,A,23,1/31/2021,46,0.265,22.14,NA
LD090_20,delicata,m,CL027_20,A,23,3/26/2021,100,0.415,25.713,36.384
LD090_20,delicata,m,CL027_20,A,23,5/13/2021,148,0.573,29,45
LD090_20,delicata,m,CL027_20,A,23,6/14/2021,180,0.732,32,51
LD090_20,delicata,m,CL027_20,A,23,7/31/2021,227,0.869,34,54
LD090_20,delicata,m,CL027_20,A,23,10/7/2021,295,1.28,38,61
LD091_20,delicata,NA,CL027_20,A,28,11/28/2020,0,0.088,17.968,22.971
LD091_20,delicata,NA,CL027_20,A,28,12/7/2020,9,0.094,18.072,23.116
LD091_20,delicata,NA,CL027_20,A,28,12/11/2020,13,0.1085,18.225,23.106
LD091_20,delicata,NA,CL027_20,A,28,12/13/2020,15,0.123,18.378,23.096
LD091_20,delicata,NA,CL027_20,A,28,12/13/2020,15,0.123,18.378,23.096
LD091_20,delicata,NA,CL027_20,A,28,12/19/2020,21,0.109,NA,NA
LD091_20,delicata,NA,CL027_20,A,28,12/21/2020,23,0.119,NA,NA
LD091_20,delicata,NA,CL027_20,A,28,12/23/2020,25,0.1105,NA,NA
LD091_20,delicata,NA,CL027_20,A,28,12/31/2020,33,0.19,20.023,27.03
LD091_20,delicata,NA,CL027_20,A,28,1/11/2021,44,0.415,26.404,31.308
LD091_20,delicata,NA,CL027_20,A,28,3/8/2021,100,0.439,27.228,37.974
LD091_20,delicata,NA,CL027_20,A,28,5/20/2021,173,0.81,33,48
LD091_20,delicata,NA,CL027_20,A,28,7/5/2021,219,0.971,36,52
LD091_20,delicata,NA,CL027_20,A,28,8/7/2021,252,1.02,38,53
LD091_20,delicata,NA,CL027_20,A,28,12/16/2021,383,1.65,43,63
LD092_20,delicata,NA,CL027_20,C,28,11/28/2020,0,0.101,18.26,25.465
LD092_20,delicata,NA,CL027_20,C,28,12/7/2020,9,0.168,19.774,28.498
LD092_20,delicata,NA,CL027_20,C,28,12/11/2020,13,0.1825,19.9685,29.5245
LD092_20,delicata,NA,CL027_20,C,28,12/13/2020,15,0.197,20.163,30.551
LD092_20,delicata,NA,CL027_20,C,28,12/13/2020,15,0.197,20.163,30.551
LD092_20,delicata,NA,CL027_20,C,28,12/19/2020,21,0.154,NA,NA
LD092_20,delicata,NA,CL027_20,C,28,12/21/2020,23,0.157,NA,NA
LD092_20,delicata,NA,CL027_20,C,28,12/31/2020,33,0.251,23.802,10.07
LD092_20,delicata,NA,CL027_20,C,28,3/20/2021,112,NA,NA,NA
LD094_20,delicata,f,CL028_20,C,28,11/30/2020,0,0.114,19.586,25.912
LD094_20,delicata,f,CL028_20,C,28,12/16/2020,16,0.192,21.415,31.395
LD094_20,delicata,f,CL028_20,C,28,12/18/2020,18,0.192,21.415,31.395
LD094_20,delicata,f,CL028_20,C,28,12/20/2020,20,0.236,22.1265,33.8425
LD094_20,delicata,f,CL028_20,C,28,12/22/2020,22,0.28,22.838,36.29
LD094_20,delicata,f,CL028_20,C,28,12/22/2020,22,0.28,22.838,36.29
LD094_20,delicata,f,CL028_20,C,28,12/25/2020,25,0.2585,NA,NA
LD094_20,delicata,f,CL028_20,C,28,12/27/2020,27,0.2485,NA,NA
LD094_20,delicata,f,CL028_20,C,28,12/29/2020,29,0.216,NA,NA
LD094_20,delicata,f,CL028_20,C,28,12/31/2020,31,0.31,24.007,22.033
LD094_20,delicata,f,CL028_20,C,28,1/11/2021,42,0.29,25.723,13.136
LD094_20,delicata,f,CL028_20,C,28,2/15/2021,77,0.419,29.545,40.271
LD094_20,delicata,f,CL028_20,C,28,5/4/2021,155,0.837,34,50
LD094_20,delicata,f,CL028_20,C,28,5/20/2021,171,0.978,37,42
LD094_20,delicata,f,CL028_20,C,28,6/1/2021,183,0.852,35,52
LD094_20,delicata,f,CL028_20,C,28,7/5/2021,217,1.107,38,44
LD094_20,delicata,f,CL028_20,C,28,7/15/2021,227,0.855,36,52
LD094_20,delicata,f,CL028_20,C,28,8/7/2021,250,1.144,39,44
LD094_20,delicata,f,CL028_20,C,28,8/17/2021,260,0.857,36,52
LD094_20,delicata,f,CL028_20,C,28,12/16/2021,381,2.119,47,51
LD095_20,delicata,NA,CL028_20,A,23,12/18/2020,0,0.098,16.703,20.851
LD095_20,delicata,NA,CL028_20,A,23,12/28/2020,10,0.148,18.348,25.02
LD095_20,delicata,NA,CL028_20,A,23,12/30/2020,12,0.148,18.348,25.02
LD095_20,delicata,NA,CL028_20,A,23,1/1/2021,14,0.166,19.173,25.291
LD095_20,delicata,NA,CL028_20,A,23,1/3/2021,16,0.184,19.998,25.562
LD095_20,delicata,NA,CL028_20,A,23,1/3/2021,16,0.184,19.998,25.562
LD095_20,delicata,NA,CL028_20,A,23,1/20/2021,33,0.288,21.849,31.003
LD095_20,delicata,NA,CL028_20,A,23,1/31/2021,44,0.273,23.947,33.481
LD095_20,delicata,NA,CL028_20,A,23,2/25/2021,69,0.369,23.811,36.089
LD095_20,delicata,NA,CL028_20,A,23,5/4/2021,137,0.829,32,48
LD095_20,delicata,NA,CL028_20,A,23,6/1/2021,165,1.004,36,52
LD095_20,delicata,NA,CL028_20,A,23,7/17/2021,211,1.145,37,56
LD095_20,delicata,NA,CL028_20,A,23,8/17/2021,242,1.06,38,55
LD096_20,delicata,f,CL028_20,C,23,12/18/2020,0,0.113,17.584,23.286
LD096_20,delicata,f,CL028_20,C,23,12/28/2020,10,0.184,18.493,27.776
LD096_20,delicata,f,CL028_20,C,23,12/30/2020,12,0.184,18.493,27.776
LD096_20,delicata,f,CL028_20,C,23,1/1/2021,14,0.207,19.1475,28.429
LD096_20,delicata,f,CL028_20,C,23,1/3/2021,16,0.23,19.802,29.082
LD096_20,delicata,f,CL028_20,C,23,1/3/2021,16,0.23,19.802,29.082
LD096_20,delicata,f,CL028_20,C,23,1/20/2021,33,0.342,22.166,33.003
LD096_20,delicata,f,CL028_20,C,23,1/23/2021,36,0.303,NA,NA
LD096_20,delicata,f,CL028_20,C,23,1/25/2021,38,0.29,NA,NA
LD096_20,delicata,f,CL028_20,C,23,1/31/2021,44,0.317,24.424,37.184
LD096_20,delicata,f,CL028_20,C,23,3/22/2021,94,0.571,30.077,44.596
LD096_20,delicata,f,CL028_20,C,23,5/6/2021,139,0.891,33,51
LD096_20,delicata,f,CL028_20,C,23,6/8/2021,172,0.961,34,56
LD096_20,delicata,f,CL028_20,C,23,7/24/2021,218,0.929,34,55
LD096_20,delicata,f,CL028_20,C,23,8/28/2021,253,0.992,35,55
LD126_20,delicata,f,CL035_20,C,23,12/19/2020,0,0.131,17.061,24.792
LD126_20,delicata,f,CL035_20,C,23,12/28/2020,9,0.164,19.216,26.063
LD126_20,delicata,f,CL035_20,C,23,12/30/2020,11,0.164,19.216,26.063
LD126_20,delicata,f,CL035_20,C,23,1/1/2021,13,0.1965,20.306,27.1365
LD126_20,delicata,f,CL035_20,C,23,1/3/2021,15,0.229,21.396,28.21
LD126_20,delicata,f,CL035_20,C,23,1/3/2021,15,0.229,21.396,28.21
LD126_20,delicata,f,CL035_20,C,23,1/21/2021,33,0.324,23.155,32.757
LD126_20,delicata,f,CL035_20,C,23,1/24/2021,36,0.29,NA,NA
LD126_20,delicata,f,CL035_20,C,23,1/26/2021,38,0.2925,NA,NA
LD126_20,delicata,f,CL035_20,C,23,2/17/2021,60,0.4,25.761,37.132
LD126_20,delicata,f,CL035_20,C,23,3/20/2021,91,NA,NA,NA
LD126_20,delicata,f,CL035_20,C,23,4/20/2021,122,0.705,30,49
LD126_20,delicata,f,CL035_20,C,23,5/27/2021,159,0.844,33,55
LD126_20,delicata,f,CL035_20,C,23,7/6/2021,199,0.951,35,57
LD126_20,delicata,f,CL035_20,C,23,8/10/2021,234,0.918,35,57
LD127_20,delicata,f,CL036_20,A,28,12/3/2020,0,0.102,17.971,23.617
LD127_20,delicata,f,CL036_20,A,28,12/16/2020,13,0.156,20.454,26.505
LD127_20,delicata,f,CL036_20,A,28,12/18/2020,15,0.156,20.454,26.505
LD127_20,delicata,f,CL036_20,A,28,12/20/2020,17,0.1865,21.063,27.3555
LD127_20,delicata,f,CL036_20,A,28,12/22/2020,19,0.217,21.672,28.206
LD127_20,delicata,f,CL036_20,A,28,12/22/2020,19,0.217,21.672,28.206
LD127_20,delicata,f,CL036_20,A,28,1/4/2021,32,0.245,NA,NA
LD127_20,delicata,f,CL036_20,A,28,1/4/2021,32,0.227,NA,NA
LD127_20,delicata,f,CL036_20,A,28,1/6/2021,34,0.211,NA,NA
LD127_20,delicata,f,CL036_20,A,28,1/31/2021,59,0.384,24.981,37.306
LD127_20,delicata,f,CL036_20,A,28,2/25/2021,84,0.491,29.011,40.777
LD127_20,delicata,f,CL036_20,A,28,5/6/2021,154,0.897,33,51
LD127_20,delicata,f,CL036_20,A,28,6/5/2021,184,0.975,35,55
LD127_20,delicata,f,CL036_20,A,28,7/17/2021,226,0.984,35,55
LD127_20,delicata,f,CL036_20,A,28,8/28/2021,268,1.049,36,57
LD130_20,delicata,m,CL036_20,C,28,12/2/2020,0,0.131,19.544,26.117
LD130_20,delicata,m,CL036_20,C,28,12/16/2020,14,0.185,20.99,27.409
LD130_20,delicata,m,CL036_20,C,28,12/18/2020,16,0.185,20.99,27.409
LD130_20,delicata,m,CL036_20,C,28,12/20/2020,18,0.214,21.114,27.8575
LD130_20,delicata,m,CL036_20,C,28,12/22/2020,20,0.243,21.238,28.306
LD130_20,delicata,m,CL036_20,C,28,12/22/2020,20,0.243,21.238,28.306
LD130_20,delicata,m,CL036_20,C,28,1/1/2021,30,0.258,22.276,29.415
LD130_20,delicata,m,CL036_20,C,28,1/4/2021,33,0.2295,NA,NA
LD130_20,delicata,m,CL036_20,C,28,1/6/2021,35,0.213,NA,NA
LD130_20,delicata,m,CL036_20,C,28,1/18/2021,47,0.318,24.131,32.688
LD130_20,delicata,m,CL036_20,C,28,2/15/2021,75,0.364,24.955,36.641
LD130_20,delicata,m,CL036_20,C,28,3/20/2021,108,NA,NA,NA
LD130_20,delicata,m,CL036_20,C,28,5/4/2021,153,0.894,34,52
LD130_20,delicata,m,CL036_20,C,28,6/1/2021,181,0.958,35,54
LD130_20,delicata,m,CL036_20,C,28,7/17/2021,227,0.94,35,54
LD130_20,delicata,m,CL036_20,C,28,8/17/2021,258,0.964,35,54
LD132_20,delicata,f,CL037_20,C,28,11/30/2020,0,0.125,19.46,27.612
LD132_20,delicata,f,CL037_20,C,28,12/16/2020,16,0.228,22.07,33.228
LD132_20,delicata,f,CL037_20,C,28,12/18/2020,18,0.228,22.07,33.228
LD132_20,delicata,f,CL037_20,C,28,12/20/2020,20,0.264,23.1165,34.214
LD132_20,delicata,f,CL037_20,C,28,12/22/2020,22,0.3,24.163,35.2
LD132_20,delicata,f,CL037_20,C,28,12/22/2020,22,0.3,24.163,35.2
LD132_20,delicata,f,CL037_20,C,28,12/31/2020,31,0.375,23.716,39.246
LD132_20,delicata,f,CL037_20,C,28,1/8/2021,39,0.3465,NA,NA
LD132_20,delicata,f,CL037_20,C,28,1/10/2021,41,0.3355,NA,NA
LD132_20,delicata,f,CL037_20,C,28,1/12/2021,43,0.385,24.837,40.825
LD132_20,delicata,f,CL037_20,C,28,2/15/2021,77,0.523,28.104,47.574
LD132_20,delicata,f,CL037_20,C,28,4/30/2021,151,0.991,33,54
LD132_20,delicata,f,CL037_20,C,28,5/29/2021,180,1.031,35,57
LD132_20,delicata,f,CL037_20,C,28,7/10/2021,222,1.045,35,61
LD132_20,delicata,f,CL037_20,C,28,8/12/2021,255,1.052,36,60
LD133_20,delicata,NA,CL037_20,A,28,11/30/2020,0,0.111,18.615,24.928
LD133_20,delicata,NA,CL037_20,A,28,12/16/2020,16,0.172,20.803,28.387
LD133_20,delicata,NA,CL037_20,A,28,12/18/2020,18,0.172,20.803,28.387
LD133_20,delicata,NA,CL037_20,A,28,12/20/2020,20,0.2035,20.9635,27.196
LD133_20,delicata,NA,CL037_20,A,28,12/22/2020,22,0.235,21.124,26.005
LD133_20,delicata,NA,CL037_20,A,28,12/22/2020,22,0.235,21.124,26.005
LD133_20,delicata,NA,CL037_20,A,28,12/26/2020,26,0.2225,NA,NA
LD133_20,delicata,NA,CL037_20,A,28,12/28/2020,28,0.1995,NA,NA
LD133_20,delicata,NA,CL037_20,A,28,12/30/2020,30,0.185,NA,NA
LD133_20,delicata,NA,CL037_20,A,28,1/1/2021,32,0.265,21.638,27.746
LD133_20,delicata,NA,CL037_20,A,28,1/5/2021,36,0.229,21.819,24.827
LD133_20,delicata,NA,CL037_20,A,28,3/8/2021,98,0.417,27.401,NA
LD133_20,delicata,NA,CL037_20,A,28,5/25/2021,176,0.854,34,48
LD133_20,delicata,NA,CL037_20,A,28,6/29/2021,211,0.923,35,49
LD133_20,delicata,NA,CL037_20,A,28,8/7/2021,250,1.003,36,49
LD151_20,delicata,m,CL045_20,A,23,12/22/2020,0,0.114,17.599,22.046
LD151_20,delicata,m,CL045_20,A,23,1/4/2021,13,0.151,19.619,25.048
LD151_20,delicata,m,CL045_20,A,23,1/6/2021,15,0.151,19.619,25.048
LD151_20,delicata,m,CL045_20,A,23,1/8/2021,17,0.193,20.566,26.8965
LD151_20,delicata,m,CL045_20,A,23,1/10/2021,19,0.235,21.513,28.745
LD151_20,delicata,m,CL045_20,A,23,1/10/2021,19,0.235,21.513,28.745
LD151_20,delicata,m,CL045_20,A,23,1/21/2021,30,0.287,22.548,30.018
LD151_20,delicata,m,CL045_20,A,23,2/4/2021,44,0.32,24.837,34.408
LD151_20,delicata,m,CL045_20,A,23,2/21/2021,61,0.2605,NA,NA
LD151_20,delicata,m,CL045_20,A,23,4/27/2021,126,0.7,31,41
LD151_20,delicata,m,CL045_20,A,23,5/29/2021,158,0.981,34,53
LD151_20,delicata,m,CL045_20,A,23,7/10/2021,200,1.044,35,53
LD151_20,delicata,m,CL045_20,A,23,8/12/2021,233,1.093,35,53
LD153_20,delicata,m,CL045_20,C,28,12/3/2020,0,0.106,18.175,26.473
LD153_20,delicata,m,CL045_20,C,28,12/16/2020,13,0.161,19.065,28.198
LD153_20,delicata,m,CL045_20,C,28,12/18/2020,15,0.161,19.065,28.198
LD153_20,delicata,m,CL045_20,C,28,12/20/2020,17,0.1815,20.1115,29.451
LD153_20,delicata,m,CL045_20,C,28,12/22/2020,19,0.202,21.158,30.704
LD153_20,delicata,m,CL045_20,C,28,12/22/2020,19,0.202,21.158,30.704
LD153_20,delicata,m,CL045_20,C,28,1/4/2021,32,0.251,21.325,34
LD153_20,delicata,m,CL045_20,C,28,1/4/2021,32,0.241,NA,NA
LD153_20,delicata,m,CL045_20,C,28,1/6/2021,34,0.237,NA,NA
LD153_20,delicata,m,CL045_20,C,28,1/31/2021,59,0.37,23.807,NA
LD153_20,delicata,m,CL045_20,C,28,2/25/2021,84,0.477,27.578,43.341
LD153_20,delicata,m,CL045_20,C,28,4/22/2021,140,0.816,31,52
LD153_20,delicata,m,CL045_20,C,28,5/27/2021,175,0.859,33,57
LD153_20,delicata,m,CL045_20,C,28,7/6/2021,215,0.848,33,57
LD153_20,delicata,m,CL045_20,C,28,8/10/2021,250,0.844,33,58
LD156_20,delicata,m,CL046_20,A,28,12/4/2020,0,0.086,17.181,21.628
LD156_20,delicata,m,CL046_20,A,28,12/16/2020,12,0.129,18.474,24.48
LD156_20,delicata,m,CL046_20,A,28,12/18/2020,14,0.129,18.474,24.48
LD156_20,delicata,m,CL046_20,A,28,12/20/2020,16,0.1575,19.1825,26.1985
LD156_20,delicata,m,CL046_20,A,28,12/22/2020,18,0.186,19.891,27.917
LD156_20,delicata,m,CL046_20,A,28,12/22/2020,18,0.186,19.891,27.917
LD156_20,delicata,m,CL046_20,A,28,1/5/2021,32,0.18,20.676,32.688
LD156_20,delicata,m,CL046_20,A,28,1/5/2021,32,0.19,NA,NA
LD156_20,delicata,m,CL046_20,A,28,1/7/2021,34,0.187,NA,NA
LD156_20,delicata,m,CL046_20,A,28,1/9/2021,36,0.182,NA,NA
