season,lizard_id,tc,species,trt,sex,current_enclosure,egg_id,clutch,egg_enclosure,egg_date,egg_mass,egg_length,egg_width,hatch_date,hatch_mass,hatch_svl,hatch_tl,rm1_date,rm1_mass,rm1_svl,rm1_tl,death_date,liz_status,mortality,notes,tissue_box,mating_enclosure,post_extract_mass,yolk_reduction,hatch_total,feeding_expt,metabolism,behaviour,feed_date_start,metab_start_date,growth,thanatosis,rm_notes,cohort,mesocosm
2020/21,LD266_20,"""**40""",delicata,C-28,f,E038_F120,EG266_20,CL079_20,E031_M,10/11/2020,0.165,8.15,6.11,10/12/2020,0.13,18.809,25.861,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,44.67,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD267_20,"""0015""",delicata,A-28,f,E046_F120,EG267_20,CL079_20,E031_M,10/11/2020,0.15,8.18,5.77,9/12/2020,0.101,18.683,22.35,NA,NA,NA,NA,NA,ALIVE,0,"Possible ""(All)(All)(1234)(35)"" in E046_F120 or ""501(35)"" isolated",Box 1.27,NA,0.131,0.126666667,41.033,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD268_20,"""0053""",delicata,A-23,m,NA,EG268_20,CL079_20,E031_M,10/11/2020,0.154,8.53,5.8,28/12/2020,0.109,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.134,0.12987013,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD269_20,"""0431""",delicata,C-23,m,E010_F120,EG269_20,CL079_20,E031_M,10/11/2020,0.167,8.46,5.88,28/12/2020,0.134,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD270_20,"""30(135)4""",delicata,A-28,m,,EG270_20,CL080_20,E028_M,10/11/2020,0.211,9.14,6.52,8/12/2020,0.107,18.23,25.057,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.179,0.151658768,43.287,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD271_20,"""3002""",delicata,C-28,f,E045_F120,EG271_20,CL080_20,E028_M,10/11/2020,0.224,9.3,6.68,8/12/2020,0.127,17.198,25.94,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,43.138,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG272_20,"""0504""",guichenoti,C-28,NA,E023_F120,EG272_20,CL081_20,E052_M,11/11/2020,0.134,9.02,4.96,13/12/2020,0.125,18.666,27.849,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,46.515,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG273_20,CL081_20,E052_M,11/11/2020,0.134,8.52,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 18/11,NA,NA,0.119,0.111940299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LG274_20,"""4020""",guichenoti,A-28,NA,E028_F120,EG274_20,CL081_20,E052_M,11/11/2020,0.143,8.42,5.45,12/12/2020,0.113,18.151,23.868,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.25,NA,0.125,0.125874126,42.019,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG275_20,"""0005""",guichenoti,C-28,f,E055_F120,EG275_20,CL082_20,E051_M,11/11/2020,0.18,8.87,6.04,11/12/2020,0.141,20.091,28.325,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,NA,NA,48.416,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG276_20,"""1005""",guichenoti,A-28,m,E030_F120,EG276_20,CL082_20,E051_M,11/11/2020,0.18,9.07,6.03,11/12/2020,0.122,18.974,24.838,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.154,0.144444444,43.812,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD277_20,"""(34)(345)4(234)""",delicata,C-28,f,E002_F120,EG277_20,CL083_20,E049_M,11/11/2020,0.125,8.67,4.98,11/12/2020,0.105,17.772,23.169,NA,NA,NA,NA,NA,ALIVE,0,NA,NA,NA,NA,NA,40.941,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-28,NA,NA,EG278_20,CL083_20,E049_M,11/11/2020,0.127,8.97,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,a bit watery; Egg died 18/12/20; embryo,NA,NA,0.117,0.078740157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG279_20,CL083_20,E049_M,11/11/2020,0.128,8.64,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 18/11,NA,NA,0.108,0.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LD280_20,"""300(35)""",delicata,C-28,f,E014_F120,EG280_20,CL084_20,E048_M,11/11/2020,0.13,8.39,5.2,11/12/2020,0.098,17.796,23.637,NA,NA,NA,NA,NA,ALIVE,0,"photo with LG, not LD",Box 1.24,NA,NA,NA,41.433,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD281_20,"""3040""",delicata,A-28,NA,E025_F120,EG281_20,CL084_20,E048_M,11/11/2020,0.124,8.17,5.23,11/12/2020,0.094,17.758,20.583,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.104,0.161290323,38.341,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD282_20,"""2005""",delicata,A-23,f,E019_F120,EG282_20,CL084_20,E048_M,11/11/2020,0.127,8.51,5.27,29/12/2020,0.093,17.119,21.215,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.106,0.165354331,38.334,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD283_20,"""5400""",delicata,C-23,NA,E025_F120,EG283_20,CL084_20,E048_M,11/11/2020,0.129,8.06,5.35,29/12/2020,0.101,17.278,23.311,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,40.589,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD284_20,"""0050""",delicata,C-23,f,E048_F120,EG284_20,CL085_20,E067_M,11/11/2020,0.146,8.76,5.63,29/12/2020,0.114,17.601,21.967,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,39.568,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,delicata,A-23,NA,NA,EG285_20,CL085_20,E067_M,11/11/2020,0.128,8.23,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 24/11,NA,NA,0.11,0.140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LD286_20,"""4500""",delicata,A-28,m,E048_F120,EG286_20,CL085_20,E067_M,11/11/2020,0.128,8.22,5.3,11/12/2020,0.081,17.76,22.6,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,0.109,0.1484375,40.36,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD287_20,"""1203""",delicata,C-23,f,E010_F120,EG287_20,CL086_20,E011_M,12/11/2020,0.185,8.2,6.21,24/12/2020,0.102,18.378,22.603,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,NA,#DIV/0!,40.981,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD288_20,NA,delicata,A-23,NA,NA,EG288_20,CL086_20,E011_M,12/11/2020,0.199,7.81,6.65,24/12/2020,0.119,17.389,23.652,NA,NA,NA,NA,NA,DEAD,1,a bit watery; baby died 28/12,Box 1.22,NA,0.174,0.125628141,41.041,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD289_20,"""3032""",delicata,A-28,f,E038_F120,EG289_20,CL086_20,E011_M,12/11/2020,0.192,8.56,6.36,8/12/2020,0.114,18.995,24.694,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box1.26,NA,0.172,0.104166667,43.689,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD290_20,"""4330""",delicata,C-28,f,E010_F120,EG290_20,CL086_20,E011_M,12/11/2020,0.19,9.28,6.1,8/12/2020,0.116,18.432,25.478,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,43.91,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD291_20,"""0022""",delicata,C-23,f,E025_F120,EG291_20,CL087_20,E008_M,12/11/2020,0.157,9.1,5.46,30/12/1920,0.141,18.901,25.878,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,44.779,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD292_20,"""3001""",delicata,A-23,m,E025_F120,EG292_20,CL087_20,E008_M,12/11/2020,0.157,8.77,5.64,30/12/1920,0.118,18.077,25.496,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.137,0.127388535,43.573,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD293_20,"""5030""",delicata,A-28,m,E052_F120,EG293_20,CL087_20,E008_M,12/11/2020,0.141,8.73,5.38,11/12/2020,0.113,18.066,23.988,NA,NA,NA,NA,NA,ALIVE,0,"photo with LG, not LD",Box 1.28,NA,0.122,0.134751773,42.054,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD294_20,"""004(14)""",delicata,C-28,f,E014_F120,EG294_20,CL087_20,E008_M,12/11/2020,0.16,9.11,5.39,12/12/2020,0.131,19.436,24.554,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,43.99,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG295_20,"""0(234)00""",guichenoti,C-28,f,E031_F120,EG295_20,CL088_20,E005_M,12/11/2020,0.142,7.35,5.85,15/12/2020,0.112,18.583,23.946,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,42.529,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG296_20,"""4110""",guichenoti,A-28,NA,E015_F120,EG296_20,CL088_20,E005_M,12/11/2020,0.153,8.21,5.78,15/12/2020,0.107,18.493,21.905,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.13,0.150326797,40.398,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG297_20,"""(All)(All)*2""",guichenoti,C-28,f,E021_F120,EG297_20,CL089_20,E050_M,13/11/2020,0.24,9.56,6.75,13/12/2020,0.184,20.595,27.815,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,48.41,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG298_20,CL089_20,E050_M,13/11/2020,0.233,9.62,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg died 12/12/20,NA,NA,0.209,0.103004292,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG299_20,"""4040""",guichenoti,A-28,f,E056_F120,EG299_20,CL089_20,E050_M,13/11/2020,0.241,10.16,6.7,13/12/2020,0.167,20.079,26.587,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.212,0.12033195,46.666,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG300_20,"""(All)0(234)(235)""",guichenoti,C-28,f,E012_F120,EG300_20,CL090_20,E050_M,13/11/2020,0.167,8.84,5.84,16/12/2020,0.135,19.02,25.289,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,44.309,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG301_20,"""3200""",guichenoti,A-23,f,E056_F120,EG301_20,CL090_20,E050_M,13/11/2020,0.148,8.5,5.63,6/1/2021,0.121,18.169,24.726,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.13,0.121621622,42.895,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-28,NA,NA,EG302_20,CL090_20,E050_M,13/11/2020,0.171,8.71,6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 30/11/2020,NA,NA,0.148,0.134502924,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG303_20,"""1430""",guichenoti,C-28,f,E0.,EG303_20,CL091_20,E054_M,13/11/2020,0.197,9.06,6.38,13/12/2020,0.138,18.807,26.45,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,45.257,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG304_20,"""0330""",guichenoti,A-28,m,E068,EG304_20,CL091_20,E054_M,13/11/2020,0.198,9.05,6.3,12/12/2020,0.121,18.535,23.426,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.172,0.131313131,41.961,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG305_20,"""2300""",guichenoti,C-23,NA,E023_F120,EG305_20,CL092_20,E052_M,13/11/2020,0.165,8.91,5.69,3/1/2021,0.147,18.247,25.2,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,43.447,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG306_20,"""1122""",guichenoti,C-28,f,E016_F120,EG306_20,CL092_20,E052_M,13/11/2020,0.172,8.86,5.8,14/12/2020,0.153,20.203,27.177,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,47.38,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG307_20,"""(45)010""",guichenoti,A-23,f,E026_F120,EG307_20,CL092_20,E052_M,13/11/2020,0.176,8.89,5.97,3/1/2021,0.137,19.085,25.311,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.152,0.136363636,44.396,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG308_20,CL092_20,E052_M,13/11/2020,0.183,9.08,6.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg died 5/1/21,NA,NA,0.161,0.120218579,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-28,NA,NA,EG309_20,CL092_20,E052_M,13/11/2020,0.173,9.02,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,egg die 18/11,NA,NA,0.16,0.075144509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,LD310_20,"""010(12)""",delicata,C-23,NA,E045_F120,EG310_20,CL093_20,E046_M,13/11/2020,0.148,8.27,5.57,30/12/1920,0.125,18.009,23.718,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,41.727,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD311_20,"""*050""",delicata,A-23,m,E020_F120,EG311_20,CL093_20,E046_M,13/11/2020,0.122,7.78,5.11,31/12/1920,0.11,17.717,23.573,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,0.108,0.114754098,41.29,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD312_20,"""**04""",delicata,A-28,m,E061,EG312_20,CL093_20,E046_M,13/11/2020,0.13,8.45,5.03,13/12/2020,0.092,17.876,22.856,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.114,0.123076923,40.732,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG313_20,"""0140""",guichenoti,C-23,f,E057_F120,EG313_20,CL094_20,E001_M,14/11/2020,0.161,8.03,5.98,3/1/2021,0.117,18.996,22.293,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,41.289,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG314_20,"""0340""",guichenoti,A-23,NA,E026_F120,EG314_20,CL094_20,E001_M,14/11/2020,0.164,8.72,5.78,3/1/2021,0.101,17.903,21.327,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.144,0.12195122,39.23,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG315_20,"""2002""",guichenoti,A-28,f,E015_F120,EG315_20,CL094_20,E001_M,14/11/2020,0.171,8.58,6.04,15/12/2020,0.106,18.054,23.857,NA,NA,NA,NA,NA,ALIVE,0,"photo with LD, not LG",Box 1.24,NA,0.149,0.128654971,41.911,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG316_20,"""(2345)45(245)""",guichenoti,A-28,f,E030_F120,EG316_20,CL095_20,E054_M,16/11/2020,0.166,8.71,5.68,19/12/2020,0.122,18.277,26.42,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.146,0.120481928,44.697,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG317_20,"""5010""",guichenoti,C-23,NA,E023_F120,EG317_20,CL095_20,E054_M,16/11/2020,0.167,9.13,5.55,7/1/2021,0.131,18.892,26.504,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,45.396,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG318_20,"""1020""",guichenoti,C-28,m,E016_F120,EG318_20,CL095_20,E054_M,16/11/2020,0.178,8.46,6.12,17/12/2020,0.133,18.643,24.51,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,43.153,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG319_20,"""2040""",guichenoti,A-23,m,E060_F120,EG319_20,CL095_20,E054_M,16/11/2020,0.172,8.6,6.11,4/1/2021,0.126,19.791,24.656,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,0.152,0.11627907,44.447,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG320_20,"""(34)310""",guichenoti,A-28,m,E065,EG320_20,CL095_20,E054_M,16/11/2020,0.185,8.85,6.01,19/12/2020,0.109,17.406,23.187,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.161,0.12972973,40.593,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG321_20,"""4000""",guichenoti,C-23,NA,E023_F120,EG321_20,CL095_20,E054_M,16/11/2020,0.123,8.08,5.07,7/1/2021,0.116,17.64,22.712,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,40.352,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG322_20,"""0421""",guichenoti,C-28,f,E068,EG322_20,CL095_20,E054_M,16/11/2020,0.126,8.35,5.01,18/12/2020,0.121,18.046,23.491,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,41.537,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG323_20,"""(All)(25)04""",guichenoti,A-23,m,E0.,EG323_20,CL095_20,E054_M,16/11/2020,0.128,8.57,5.05,5/1/2021,0.102,18.726,23.601,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,0.111,0.1328125,42.327,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG324_20,"""4331""",guichenoti,A-28,m,E065,EG324_20,CL096_20,E053_M,16/11/2020,0.135,8.04,5.45,18/12/2020,0.116,18.832,23.921,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.23,NA,0.118,0.125925926,42.753,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG325_20,"""0005""",guichenoti,C-23,NA,E023_F120,EG325_20,CL096_20,E053_M,16/11/2020,0.132,8.18,5.27,6/1/2021,0.128,20.286,23.607,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,43.893,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LG326_20,NA,guichenoti,C-28,NA,NA,EG326_20,CL096_20,E053_M,16/11/2020,0.158,8.42,5.87,19/12/2020,0.133,18.904,NA,NA,NA,NA,NA,NA,DEAD,1,"died 20/1/21, tail tip is invisible",NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,NA,NA,guichenoti,A-23,NA,NA,EG327_20,CL096_20,E053_M,16/11/2020,0.156,8.68,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,1,"died, full embryo 16 Jan 2021",NA,NA,0.135,0.134615385,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG328_20,"""0530""",guichenoti,A-23,m,,EG328_20,CL096_20,E053_M,16/11/2020,0.132,8.19,5.33,7/1/2021,0.123,18.576,24.002,NA,NA,NA,NA,NA,ALIVE,0,Previously recorded in E031_F120,Box 1.26,NA,0.116,0.121212121,42.578,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG329_20,NA,guichenoti,A-28,NA,NA,EG329_20,CL096_20,E053_M,16/11/2020,0.164,8.96,5.56,18/12/2020,0.087,17.217,17.068,NA,NA,NA,NA,NA,DEAD,1,"die 11/01/2020, tissue Box 1.23",Box 1.23,NA,0.143,0.12804878,34.285,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD330_20,"""1500""",delicata,A-28,m,NA,EG330_20,CL097_20,E047_M,16/11/2020,0.103,8.52,4.6,16/12/2020,0.077,15.794,22.472,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.093,0.097087379,38.266,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD331_20,"""3300""",delicata,C-23,f,E033_F120,EG331_20,CL097_20,E047_M,16/11/2020,0.11,8.43,4.62,1/1/2021,0.092,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.28,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD332_20,"""5000""",delicata,C-28,f,E020_F120,EG332_20,CL097_20,E047_M,16/11/2020,0.104,7.7,4.88,15/12/2020,0.089,17.386,20.923,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,38.309,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD333_20,"""(345)304""",delicata,A-23,m,E029_F120,EG333_20,CL097_20,E047_M,16/11/2020,0.101,8.21,4.57,2/1/2021,0.083,15.855,20.291,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,0.087,0.138613861,36.146,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD334_20,"""2030""",delicata,A-28,m,NA,EG334_20,CL098_20,E067_M,16/11/2020,0.116,8.15,5.05,15/12/2020,0.089,17.419,19.213,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.101,0.129310345,36.632,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD335_20,"""0340",delicata,C-23,f,E036_F120,EG335_20,CL098_20,E067_M,16/11/2020,0.113,8.17,4.95,2/1/2021,0.103,17.501,24.019,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,41.52,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD336_20,"""5002""",delicata,C-28,m,E063,EG336_20,CL098_20,E067_M,16/11/2020,0.11,7.92,4.88,14/12/2020,0.096,16.482,21.516,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,37.998,1,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD337_20,NA,delicata,A-23,NA,NA,EG337_20,CL098_20,E067_M,16/11/2020,0.112,8.53,4.9,2/1/2021,0.096,18.116,20.984,NA,NA,NA,NA,NA,DEAD,1,Died 10/01/21,Box 1.23,NA,0.098,0.125,39.1,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG338_20,"""1004""",guichenoti,A-28,f,E058_F120,EG338_20,CL099_20,E056_M,16/11/2020,0.211,8.81,6.69,18/12/2020,0.156,18.966,25.865,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.28,NA,0.183,0.132701422,44.831,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG339_20,"""5020""",guichenoti,C-23,"""5000""",E055_F120,EG339_20,CL099_20,E056_M,16/11/2020,0.25,9.14,7.14,4/1/2021,0.181,21.565,28.366,NA,NA,NA,NA,NA,ALIVE,0,lost tail 24/01,Box 1.23,NA,NA,NA,49.931,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG340_20,"""0130""",guichenoti,C-28,f,E054_F120,EG340_20,CL099_20,E056_M,16/11/2020,0.266,9.22,7.4,18/12/2020,0.201,21.71,30.736,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,NA,NA,52.446,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LG341_20,"""1003""",guichenoti,A-23,NA,E028_F120,EG341_20,CL099_20,E056_M,16/11/2020,0.206,8.56,6.6,3/1/2021,0.144,19.338,25.992,NA,NA,NA,NA,NA,MISSING,1,NA,Box 1.25,NA,0.181,0.121359223,45.33,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD342_20,"""502(45)""",delicata,C-23,m,E013_F120,EG342_20,CL100_20,E048_M,16/11/2020,0.169,8.41,5.99,27/12/2020,0.13,18.793,24.854,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.24,NA,NA,NA,43.647,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD343_20,"""0(35)05""",delicata,A-23,f,E042_F120,EG343_20,CL100_20,E048_M,16/11/2020,0.162,8.78,5.7,31/12/1920,0.123,18.498,26.495,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.26,NA,0.148,0.086419753,44.993,0,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD344_20,"""1010""",delicata,A-28,f,E047_F120,EG344_20,CL100_20,E048_M,16/11/2020,0.169,8.67,6.1,14/12/2020,0.135,18.977,25.417,NA,NA,NA,NA,NA,ALIVE,0,a bit watery,Box 1.27,NA,0.152,0.100591716,44.394,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD345_20,"""0023""",delicata,C-23,f,E029_F120,EG345_20,CL101_20,E046_M,16/11/2020,0.138,8.12,5.56,31/12/1920,0.107,17.88,22.921,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.25,NA,NA,NA,40.801,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD346_20,"""0035""",delicata,A-23,m,NA,EG346_20,CL101_20,E046_M,16/11/2020,0.132,8.3,5.35,31/12/1920,0.084,16.52,18.93,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.112,0.151515152,35.45,0,0,1,NA,NA,NA,NA,NA,NA,NA
2020/21,LD347_20,"""0503""",delicata,A-28,f,E047_F120,EG347_20,CL101_20,E046_M,16/11/2020,0.141,8.48,5.59,14/12/2020,0.087,17.307,20.626,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.27,NA,0.12,0.14893617,37.933,1,0,0,NA,NA,NA,NA,NA,NA,NA
2020/21,LD348_20,"""0303""",delicata,C-28,f,E050_F120,EG348_20,CL102_20,E016_M,17/11/2020,0.133,7.7,5.72,18/12/2020,0.099,17.614,21.022,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.26,NA,NA,NA,38.636,1,0,0,NA,NA,NA,NA,NA,NA,NA
