bd_liz_id,process_researcher,imgj_researcher,liz_hatch_date,bd_date,bd_mass,bd_hwid,bd_svl,bd_tail,bd_hlen,egg_incub_temp,liz_status,process_notes,dup_check_serial,dup_check
ld0357,FK,CW,2/2/2017,8/7/2017,0.343,3.61,26,NA,5.33,23,ALIVE,,ld035742954,Original
ld0357,FK,CW,2/2/2017,10/2/2017,0.331,3.48,26,NA,5.45,23,ALIVE,,ld035743010,Original
ld0357,FK,CW,2/2/2017,11/7/2017,0.524,3.62,29,NA,5.55,23,ALIVE,,ld035743046,Original
ld0357,FK,CW,2/2/2017,01-15-2018,0.508,4.08,31.5,NA,5.57,23,ALIVE,,ld035743115,Original
ld0357,FK,CW,2/2/2017,3/6/2018,0.541,3.97,31,NA,5.88,23,ALIVE,,ld035743165,Original
ld0357,FK,CW,2/2/2017,06-21-2018,0.887,4.39,31,NA,6.34,23,ALIVE,,ld035743272,Original
ld0357,TF,NA,2/2/2017,07-31-2018,1.055,NA,33,NA,,23,ALIVE,,ld035743312,Original
ld0358,FK,CW,6/2/2017,2/6/2017,0.125,32.151,18.389,23.832,4.46,23,DEAD,bd_hwid :outliers,ld035842772,Original
ld0358,JC,CW,6/2/2017,03-16-2017,0.173,3.317,21.495,16.862,4.76,23,DEAD,,ld035842810,Original
ld0358,JC,CW,6/2/2017,04-13-2017,0.236,3.541,22.235,21.929,4.8,23,DEAD,,ld035842838,Original
ld0358,JC,CW,6/2/2017,05-23-2017,0.28,3.556,24.255,25.68,5.35,23,DEAD,,ld035842878,Original
ld0358,JC,CW,6/2/2017,6/8/2017,0.283,3.606,24.758,26.049,5.52,23,DEAD,,ld035842894,Original
ld0358,FK,CW,6/2/2017,8/7/2017,0.308,3.46,24,NA,5.11,23,DEAD,,ld035842954,Original
ld0358,FK,CW,6/2/2017,10/2/2017,0.332,3.42,25,NA,5.05,23,DEAD,,ld035843010,Original
ld0358,FK,CW,6/2/2017,11-14-2017,0.376,3.23,26,NA,5.27,23,DEAD,,ld035843053,Original
ld0359,FK,CW,6/2/2017,2/6/2017,0.13,3.109,19.074,23.715,4.37,23,DEAD,,ld035942772,Original
ld0359,JC,CW,6/2/2017,03-16-2017,0.195,3.25,20.311,26.05,4.52,23,DEAD,,ld035942810,Original
ld0359,JC,CW,6/2/2017,04-13-2017,0.24,3.599,22.4,29.33,4.73,23,DEAD,,ld035942838,Original
ld0359,JC,CW,6/2/2017,5/11/2017,0.295,3.506,23.949,31.359,4.64,23,DEAD,,ld035942866,Original
ld0359,JC,CW,6/2/2017,6/8/2017,0.317,3.528,24.8,31.087,5.3,23,DEAD,,ld035942894,Original
ld0359,FK,CW,6/2/2017,8/7/2017,0.35,3.65,25,NA,5.28,23,DEAD,,ld035942954,Original
ld0360,FK,CW,6/2/2017,2/6/2017,0.134,3.073,18.967,25.227,4.76,29,DEAD,,ld036042772,Original
ld0360,JC,CW,6/2/2017,03-16-2017,0.196,3.406,21.67,27.388,4.77,29,DEAD,,ld036042810,Original
ld0360,JC,CW,6/2/2017,04-13-2017,0.215,3.53,22.644,28.49,4.8,29,DEAD,,ld036042838,Original
ld0360,JC,CW,6/2/2017,5/11/2017,0.248,3.728,23.504,31.63,4.83,29,DEAD,,ld036042866,Original
ld0360,JC,CW,6/2/2017,6/8/2017,0.311,3.929,24.626,32.33,5.33,29,DEAD,,ld036042894,Original
ld0360,FK,CW,6/2/2017,8/7/2017,0.36,3.6,26.5,NA,5.35,29,DEAD,,ld036042954,Original
ld0360,FK,CW,6/2/2017,10/2/2017,0.388,3.58,27,NA,4.61,29,DEAD,,ld036043010,Original
ld0360,FK,CW,6/2/2017,11/7/2017,0.382,3.82,29,NA,5.44,29,DEAD,,ld036043046,Original
ld0360,FK,CW,6/2/2017,01-15-2018,0.411,4.03,28,NA,5.34,29,DEAD,,ld036043115,Original
ld0361,FK,CW,6/2/2017,2/6/2017,0.123,3.19,18.586,23.181,4.44,23,DEAD,,ld036142772,Original
ld0361,JC,CW,6/2/2017,03-16-2017,0.184,3.285,21.435,27.076,4.81,23,DEAD,,ld036142810,Original
ld0361,JC,CW,6/2/2017,04-13-2017,0.242,3.455,22.665,30.716,4.93,23,DEAD,,ld036142838,Original
ld0361,JC,CW,6/2/2017,05-23-2017,0.311,3.567,24.545,34.354,5.39,23,DEAD,,ld036142878,Original
ld0361,JC,CW,6/2/2017,6/8/2017,0.288,3.674,25.036,35.65,5.23,23,DEAD,,ld036142894,Original
ld0361,FK,CW,6/2/2017,8/7/2017,0.341,3.43,24,NA,5.04,23,DEAD,,ld036142954,Original
ld0361,FK,CW,6/2/2017,10/2/2017,0.399,3.45,27,NA,5.27,23,DEAD,,ld036143010,Original
ld0362,FK,CW,6/2/2017,2/6/2017,0.115,3.02,17.651,22.564,4.23,23,ALIVE,,ld036242772,Original
ld0362,JC,CW,6/2/2017,03-16-2017,0.19,3.104,21.894,26.764,4.87,23,ALIVE,,ld036242810,Original
ld0362,JC,CW,6/2/2017,04-13-2017,0.242,3.241,21.585,29.267,4.86,23,ALIVE,,ld036242838,Original
ld0362,JC,CW,6/2/2017,5/11/2017,0.293,3.463,23.717,30.849,5.06,23,ALIVE,,ld036242866,Original
ld0362,JC,CW,6/2/2017,05-23-2017,0.323,3.47,25.049,32.533,4.97,23,ALIVE,,ld036242878,Original
ld0362,JC,CW,6/2/2017,6/8/2017,0.345,3.495,25.348,30.997,5.54,23,ALIVE,,ld036242894,Original
ld0362,FK,CW,6/2/2017,8/7/2017,0.392,3.6,26,NA,5.49,23,ALIVE,,ld036242954,Original
ld0362,FK,CW,6/2/2017,8/7/2017,0.387,3.6,26,NA,5.2,23,ALIVE,,ld036242954,Duplicate
ld0362,FK,CW,6/2/2017,10/2/2017,0.427,3.63,28,NA,5.52,23,ALIVE,,ld036243010,Original
ld0362,FK,CW,6/2/2017,11-14-2017,0.551,3.56,30,NA,5.49,23,ALIVE,,ld036243053,Original
ld0362,FK,CW,6/2/2017,01-15-2018,0.663,3.89,32,NA,5.73,23,ALIVE,,ld036243115,Original
ld0362,FK,CW,6/2/2017,3/6/2018,0.585,3.81,32,NA,6.35,23,ALIVE,,ld036243165,Original
ld0362,TF,NA,6/2/2017,07-31-2018,0.992,NA,34,NA,,23,ALIVE,,ld036243312,Original
ld0363,FK,CW,6/2/2017,2/6/2017,0.121,3.043,18.234,23.655,4.29,23,ALIVE,,ld036342772,Original
ld0363,JC,CW,6/2/2017,03-16-2017,0.169,3.14,20.195,27.593,4.72,23,ALIVE,,ld036342810,Original
ld0363,JC,CW,6/2/2017,04-13-2017,0.219,3.378,21.268,31.74,5.16,23,ALIVE,,ld036342838,Original
ld0363,JC,CW,6/2/2017,05-23-2017,0.26,3.35,23.842,31.793,4.97,23,ALIVE,,ld036342878,Original
ld0363,JC,CW,6/2/2017,6/8/2017,0.286,3.277,22.015,31.437,5.3,23,ALIVE,,ld036342894,Original
ld0363,FK,CW,6/2/2017,8/7/2017,0.328,3.42,23.5,NA,5.07,23,ALIVE,,ld036342954,Original
ld0363,FK,CW,6/2/2017,10/2/2017,0.36,3.53,25,NA,4.83,23,ALIVE,,ld036343010,Original
ld0363,FK,CW,6/2/2017,11/7/2017,0.413,3.65,27,NA,4.6,23,ALIVE,,ld036343046,Original
ld0363,FK,CW,6/2/2017,01-15-2018,0.416,3.61,28,NA,4.83,23,ALIVE,,ld036343115,Original
ld0363,FK,CW,6/2/2017,3/6/2018,0.363,3.49,27,NA,5.39,23,ALIVE,,ld036343165,Original
ld0363,FK,CW,6/2/2017,06-21-2018,0.491,3.44,29,NA,5.68,23,ALIVE,,ld036343272,Original
ld0363,TF,NA,6/2/2017,07-31-2018,0.735,NA,33,NA,,23,ALIVE,,ld036343312,Original
ld0364,FK,CW,6/2/2017,2/6/2017,0.121,3.088,17.565,24.028,4.16,23,DEAD,,ld036442772,Original
ld0364,JC,CW,6/2/2017,03-16-2017,0.188,3.265,20.979,28.249,4.88,23,DEAD,,ld036442810,Original
ld0364,JC,CW,6/2/2017,04-13-2017,0.237,3.379,22.45,29.523,4.72,23,DEAD,,ld036442838,Original
ld0364,JC,CW,6/2/2017,05-23-2017,3.22,3.581,26.08,31.892,5.02,23,DEAD,bd_mass :outlier,ld036442878,Original
ld0364,JC,CW,6/2/2017,6/8/2017,0.311,3.483,23.754,33.049,5.01,23,DEAD,,ld036442894,Original
ld0364,FK,CW,6/2/2017,8/7/2017,0.378,3.45,25.5,NA,4.86,23,DEAD,,ld036442954,Original
ld0364,FK,CW,6/2/2017,8/7/2017,0.368,3.31,26,NA,5.08,23,DEAD,,ld036442954,Duplicate
ld0364,FK,CW,6/2/2017,10/2/2017,0.38,3.44,26,NA,5,23,DEAD,,ld036443010,Original
ld0364,FK,CW,6/2/2017,01-15-2018,0.296,3.51,27,NA,5.12,23,DEAD,,ld036443115,Original
ld0364,FK,CW,6/2/2017,3/6/2018,0.379,3.52,28,NA,5.25,23,DEAD,,ld036443165,Original
ld0365,FK,CW,7/2/2017,2/7/2017,0.125,2.938,19.721,25.247,4.34,29,DEAD,,ld036542773,Original
ld0365,JC,CW,7/2/2017,03-16-2017,0.198,3.486,19.559,26.229,4.59,29,DEAD,,ld036542810,Original
ld0365,JC,CW,7/2/2017,04-13-2017,0.248,3.502,23.998,34.64,4.95,29,DEAD,,ld036542838,Original
ld0365,JC,CW,7/2/2017,5/11/2017,0.282,3.751,24.589,35.745,4.92,29,DEAD,,ld036542866,Original
ld0365,JC,CW,7/2/2017,05-23-2017,0.298,4.037,25.665,37.58,5.02,29,DEAD,,ld036542878,Original
ld0365,JC,CW,7/2/2017,6/9/2017,0.305,3.786,25.789,36.959,5.42,29,DEAD,,ld036542895,Original
ld0365,FK,CW,7/2/2017,8/7/2017,0.343,3.69,25.5,NA,4.96,29,DEAD,,ld036542954,Original
ld0365,FK,CW,7/2/2017,10/2/2017,0.378,3.55,27,NA,5.04,29,DEAD,,ld036543010,Original
ld0365,FK,CW,7/2/2017,11/7/2017,0.435,3.59,28,NA,5.36,29,DEAD,,ld036543046,Original
ld0365,FK,CW,7/2/2017,01-15-2018,0.394,3.88,28,NA,4.83,29,DEAD,,ld036543115,Original
ld0365,FK,CW,7/2/2017,3/6/2018,0.409,3.68,30,NA,5.53,29,DEAD,,ld036543165,Original
ld0366,FK,CW,8/2/2017,2/8/2017,0.09,2.838,16.455,17.627,4.17,23,DEAD,,ld036642774,Original
ld0367,FK,CW,9/2/2017,2/9/2017,0.126,3.322,18.458,21.559,4.43,23,DEAD,,ld036742775,Original
ld0367,JC,CW,9/2/2017,03-16-2017,0.171,3.236,21.393,27.265,4.76,23,DEAD,,ld036742810,Original
ld0367,JC,CW,9/2/2017,04-14-2017,0.223,3.394,22.431,27.62,4.87,23,DEAD,wrong date ?,ld036742839,Original
ld0367,JC,CW,9/2/2017,05-23-2017,0.28,3.576,24.674,28.99,4.85,23,DEAD,,ld036742878,Original
ld0367,JC,CW,9/2/2017,6/9/2017,0.287,3.656,23.485,29.61,5.39,23,DEAD,wrong date ?,ld036742895,Original
ld0367,FK,CW,9/2/2017,8/7/2017,0.335,3.34,24,NA,4.92,23,DEAD,,ld036742954,Original
ld0367,FK,CW,9/2/2017,10/2/2017,0.386,3.58,26,NA,5.24,23,DEAD,,ld036743010,Original
ld0367,FK,CW,9/2/2017,10/2/2017,0.385,3.46,27,NA,5.3,23,DEAD,,ld036743010,Duplicate
ld0367,FK,CW,9/2/2017,11/7/2017,0.409,3.59,29,NA,5.45,23,DEAD,,ld036743046,Original
ld0367,FK,CW,9/2/2017,01-15-2018,0.383,3.56,28.5,NA,5.42,23,DEAD,,ld036743115,Original
ld0367,FK,CW,9/2/2017,3/6/2018,0.408,3.74,28,NA,5.51,23,DEAD,,ld036743165,Original
ld0368,FK,CW,15/2/2017,02-15-2017,0.119,3.042,17.884,23.68,4.12,29,ALIVE,,ld036842781,Original
ld0368,JC,CW,15/2/2017,03-16-2017,0.157,3.24,22.186,32.254,4.79,29,ALIVE,,ld036842810,Original
ld0368,JC,CW,15/2/2017,04-14-2017,0.237,3.518,22.411,32.4,4.78,29,ALIVE,,ld036842839,Original
ld0368,JC,CW,15/2/2017,5/11/2017,0.278,3.65,24.126,35.18,4.81,29,ALIVE,,ld036842866,Original
ld0368,JC,CW,15/2/2017,05-23-2017,0.313,3.778,24.86,37.51,5.21,29,ALIVE,bd_tail : outlier,ld036842878,Original
ld0368,JC,CW,15/2/2017,6/9/2017,0.298,3.728,26.03,34.69,5.37,29,ALIVE,,ld036842895,Original
ld0368,FK,CW,15/2/2017,8/7/2017,0.36,3.43,25.5,NA,5.2,29,ALIVE,,ld036842954,Original
ld0368,FK,CW,15/2/2017,10/2/2017,0.377,3.59,27,NA,5.44,29,ALIVE,,ld036843010,Original
ld0368,FK,CW,15/2/2017,11-14-2017,0.518,3.76,30.5,NA,5.98,29,ALIVE,,ld036843053,Original
ld0368,FK,CW,15/2/2017,01-15-2018,0.554,3.94,32,NA,6.5,29,ALIVE,,ld036843115,Original
ld0368,FK,CW,15/2/2017,3/6/2018,0.503,3.83,32,NA,6.11,29,ALIVE,,ld036843165,Original
ld0368,FK,CW,15/2/2017,3/6/2018,0.5,3.88,30,NA,5.61,29,ALIVE,,ld036843165,Duplicate
ld0368,FK,CW,15/2/2017,06-21-2018,0.754,3.78,35,NA,5.83,29,ALIVE,,ld036843272,Original
ld0368,TF,NA,15/2/2017,07-31-2018,0.847,NA,35,NA,,29,ALIVE,,ld036843312,Original
ld0369,FK,CW,15/2/2017,02-15-2017,0.118,3.189,17.518,23.597,4.43,29,DEAD,,ld036942781,Original
ld0369,JC,CW,15/2/2017,03-16-2017,0.166,3.478,19.97,26.71,5.13,29,DEAD,,ld036942810,Original
ld0369,JC,CW,15/2/2017,04-14-2017,0.239,3.408,22.397,30.64,5.05,29,DEAD,,ld036942839,Original
ld0369,JC,CW,15/2/2017,5/11/2017,0.254,3.63,24.83,33.279,5.11,29,DEAD,,ld036942866,Original
ld0369,JC,CW,15/2/2017,05-23-2017,0.289,3.61,23.49,32.614,5.18,29,DEAD,,ld036942878,Original
ld0369,JC,CW,15/2/2017,6/9/2017,0.277,3.563,23.92,32.06,5.35,29,DEAD,,ld036942895,Original
ld0369,FK,CW,15/2/2017,8/7/2017,0.355,3.26,24,NA,5.15,29,DEAD,,ld036942954,Original
ld0370,BS,CW,17/2/2017,02-17-2017,0.111,2.864,17.633,21.221,4.31,23,MISSING,,ld037042783,Original
ld0370,JC,CW,17/2/2017,03-16-2017,0.133,3.01,18.91,23.012,4.63,23,MISSING,,ld037042810,Original
ld0370,JC,CW,17/2/2017,04-14-2017,0.179,3.069,20.42,17,4.8,23,MISSING,,ld037042839,Original
ld0370,JC,CW,17/2/2017,05-23-2017,0.239,3.246,22.77,24.289,4.94,23,MISSING,,ld037042878,Original
ld0370,JC,CW,17/2/2017,6/9/2017,0.221,3.26,22.1,25.53,5.1,23,MISSING,,ld037042895,Original
ld0370,FK,CW,17/2/2017,8/7/2017,0.271,3.23,23.5,NA,4.4,23,MISSING,,ld037042954,Original
ld0370,FK,CW,17/2/2017,8/7/2017,2.68,3.08,23,NA,4.69,23,MISSING,bd_mass :outlier,ld037042954,Duplicate
ld0370,FK,CW,17/2/2017,10/2/2017,0.334,3.5,24.5,NA,5.01,23,MISSING,,ld037043010,Original
ld0370,FK,CW,17/2/2017,11/7/2017,0.349,3.22,25.5,NA,4.59,23,MISSING,,ld037043046,Original
ld0370,FK,CW,17/2/2017,01-15-2018,0.302,3.51,24.5,NA,5.23,23,MISSING,,ld037043115,Original
ld0371,FK,CW,20/2/2017,02-20-2017,0.102,3.042,17.854,20.394,4.19,23,ALIVE,,ld037142786,Original
ld0371,JC,CW,20/2/2017,03-16-2017,0.141,3.027,19.011,24.31,4.49,23,ALIVE,,ld037142810,Original
ld0371,JC,CW,20/2/2017,04-14-2017,0.184,3.19,20.78,26.47,4.54,23,ALIVE,,ld037142839,Original
ld0371,JC,CW,20/2/2017,05-23-2017,0.246,3.29,23.586,31.18,4.57,23,ALIVE,,ld037142878,Original
ld0371,JC,CW,20/2/2017,6/9/2017,0.25,3.35,24.13,31.879,5.08,23,ALIVE,,ld037142895,Original
ld0371,FK,CW,20/2/2017,8/7/2017,0.322,3.38,24,NA,4.88,23,ALIVE,,ld037142954,Original
ld0371,FK,CW,20/2/2017,10/2/2017,0.373,3.46,28,NA,5.18,23,ALIVE,,ld037143010,Original
ld0371,FK,CW,20/2/2017,11/7/2017,0.412,3.79,27,NA,5.18,23,ALIVE,,ld037143046,Original
ld0371,FK,CW,20/2/2017,01-15-2018,0.376,3.64,28,NA,5.3,23,ALIVE,,ld037143115,Original
ld0371,FK,CW,20/2/2017,3/6/2018,0.386,3.51,26,NA,5.45,23,ALIVE,,ld037143165,Original
ld0371,FK,CW,20/2/2017,06-21-2018,0.613,3.93,29.5,NA,5.61,23,ALIVE,,ld037143272,Original
ld0371,TF,NA,20/2/2017,07-31-2018,0.773,NA,31,NA,,23,ALIVE,,ld037143312,Original
ld0372,FK,CW,20/2/2017,02-20-2017,0.124,3.27,18.07,22.798,4.43,23,DEAD,,ld037242786,Original
ld0372,JC,CW,20/2/2017,03-16-2017,0.161,3.426,19.217,27.957,4.93,23,DEAD,,ld037242810,Original
ld0372,JC,CW,20/2/2017,04-14-2017,0.209,3.368,21.954,30.295,4.93,23,DEAD,,ld037242839,Original
ld0372,JC,CW,20/2/2017,05-23-2017,0.293,3.496,23.653,34.012,5.34,23,DEAD,,ld037242878,Original
ld0372,JC,CW,20/2/2017,6/9/2017,0.285,3.46,23.998,36.168,5.27,23,DEAD,,ld037242895,Original
ld0372,FK,CW,20/2/2017,8/7/2017,0.338,3.34,24.5,NA,4.97,23,DEAD,,ld037242954,Original
ld0372,FK,CW,20/2/2017,10/2/2017,0.396,3.62,26,NA,5.28,23,DEAD,,ld037243010,Original
ld0372,FK,CW,20/2/2017,11/7/2017,0.45,3.99,27,NA,5.32,23,DEAD,,ld037243046,Original
ld0373,FK,CW,20/2/2017,02-20-2017,0.109,3.052,17.555,21.878,4.17,23,DEAD,,ld037342786,Original
ld0374,FK,CW,22/2/2017,02-22-2017,0.141,3.36,18.995,25.288,4.44,23,DEAD,,ld037442788,Original
ld0374,JC,CW,22/2/2017,03-16-2017,0.172,3.44,19.92,27.65,5.12,23,DEAD,,ld037442810,Original
ld0374,JC,CW,22/2/2017,04-14-2017,0.234,3.61,22.7,31.44,5.02,23,DEAD,,ld037442839,Original
ld0374,JC,CW,22/2/2017,05-23-2017,0.266,3.89,24.26,31.79,5.23,23,DEAD,,ld037442878,Original
ld0374,JC,CW,22/2/2017,6/9/2017,0.278,3.94,23.88,33.18,5.39,23,DEAD,,ld037442895,Original
ld0374,FK,CW,22/2/2017,8/7/2017,0.333,3.06,24.5,NA,4.82,23,DEAD,bd_hwid outlier,ld037442954,Original
ld0374,FK,CW,22/2/2017,10/2/2017,0.365,3.49,26,NA,5.16,23,DEAD,,ld037443010,Original
ld0374,FK,CW,22/2/2017,11/7/2017,0.464,3.73,29,NA,5.61,23,DEAD,,ld037443046,Original
ld0374,FK,CW,22/2/2017,01-15-2018,0.48,3.84,29,NA,5.94,23,DEAD,,ld037443115,Original
ld0374,FK,CW,22/2/2017,3/6/2018,0.424,3.94,29,NA,5.82,23,DEAD,,ld037443165,Original
ld0374,FK,CW,22/2/2017,06-21-2018,0.499,4.18,29,NA,6.02,23,DEAD,,ld037443272,Original
ld0375,FK,CW,22/2/2017,02-22-2017,0.131,3.11,18.749,24.006,4.55,23,ALIVE,,ld037542788,Original
ld0375,JC,CW,22/2/2017,03-16-2017,0.163,3.34,22.268,32.3,4.77,23,ALIVE,head tilted,ld037542810,Original
ld0375,JC,CW,22/2/2017,04-14-2017,0.225,NA,NA,NA,5.15,23,ALIVE,photos missing,ld037542839,Original
ld0375,JC,CW,22/2/2017,5/11/2017,0.268,NA,NA,NA,4.98,23,ALIVE,photos missing,ld037542866,Original
ld0375,JC,CW,22/2/2017,05-23-2017,0.307,NA,NA,NA,5.52,23,ALIVE,photos missing,ld037542878,Original
ld0375,JC,CW,22/2/2017,6/9/2017,0.291,3.887,25.729,30.124,5.2,23,ALIVE,,ld037542895,Original
ld0375,FK,CW,22/2/2017,8/7/2017,0.355,3.54,26,NA,5.48,23,ALIVE,,ld037542954,Original
ld0375,FK,CW,22/2/2017,10/2/2017,0.391,3.77,28,NA,5.32,23,ALIVE,,ld037543010,Original
ld0375,FK,CW,22/2/2017,11-14-2017,0.544,4.07,31,NA,5.58,23,ALIVE,,ld037543053,Original
ld0375,FK,CW,22/2/2017,01-15-2018,0.541,3.91,32,NA,6.25,23,ALIVE,,ld037543115,Original
ld0375,FK,CW,22/2/2017,3/6/2018,0.529,3.94,32,NA,6.3,23,ALIVE,,ld037543165,Original
ld0375,FK,CW,22/2/2017,06-21-2018,0.692,3.99,34,NA,6.5,23,ALIVE,,ld037543272,Original
ld0375,TF,NA,22/2/2017,07-31-2018,0.912,NA,31,NA,,23,ALIVE,,ld037543312,Original
ld0376,FK,CW,23/2/2017,02-23-2017,0.083,2.976,16.86,22.75,4.55,29,DEAD,Miss 2 dates after,ld037642789,Original
ld0377,BS,CW,26/2/2017,02-27-2017,0.125,3.239,19.12,25.02,4.42,29,ALIVE,,ld037742793,Original
ld0377,JC,CW,26/2/2017,03-16-2017,0.17,NA,NA,NA,4.65,29,ALIVE,,ld037742810,Original
ld0377,JC,CW,26/2/2017,04-14-2017,0.23,3.598,22.98,29.74,4.77,29,ALIVE,,ld037742839,Original
ld0377,JC,CW,26/2/2017,5/11/2017,0.26,3.62,23.52,31.423,5.06,29,ALIVE,,ld037742866,Original
ld0377,JC,CW,26/2/2017,6/9/2017,0.293,3.88,24.614,28.547,5.15,29,ALIVE,,ld037742895,Original
ld0377,FK,CW,26/2/2017,8/7/2017,0.359,3.65,25,NA,4.98,29,ALIVE,,ld037742954,Original
ld0377,FK,CW,26/2/2017,10/2/2017,0.399,3.43,27,NA,5.14,29,ALIVE,,ld037743010,Original
ld0377,FK,CW,26/2/2017,11-14-2017,0.528,3.65,30,NA,5.66,29,ALIVE,,ld037743053,Original
ld0377,FK,CW,26/2/2017,01-15-2018,0.4,3.31,26,NA,5.26,29,ALIVE,,ld037743115,Original
ld0377,FK,CW,26/2/2017,3/6/2018,0.37,3.53,27,NA,5.27,29,ALIVE,,ld037743165,Original
ld0377,FK,CW,26/2/2017,06-21-2018,0.462,3.73,28.5,NA,5.52,29,ALIVE,,ld037743272,Original
ld0377,TF,NA,26/2/2017,07-31-2018,0.512,NA,28,NA,,29,ALIVE,,ld037743312,Original
ld0378,FK,CW,6/3/2017,3/6/2017,0.132,3.465,17.7,24.376,4.53,23,DEAD,,ld037842800,Original
ld0378,JC,CW,6/3/2017,03-16-2017,0.144,3.189,19.768,24.339,4.74,23,DEAD,,ld037842810,Original
ld0378,JC,CW,6/3/2017,04-14-2017,0.198,3.385,21.09,28.37,4.58,23,DEAD,FK 23.3.18,ld037842839,Original
ld0378,JC,CW,6/3/2017,5/11/2017,0.216,3.419,22.27,29.53,4.7,23,DEAD,,ld037842866,Original
ld0378,JC,CW,6/3/2017,6/9/2017,0.272,NA,NA,NA,5.11,23,DEAD,Photos missing,ld037842895,Original
ld0378,FK,CW,6/3/2017,8/7/2017,0.324,3.28,24,NA,4.74,23,DEAD,,ld037842954,Original
ld0378,FK,CW,6/3/2017,10/2/2017,0.341,3.48,26,NA,4.79,23,DEAD,,ld037843010,Original
ld0378,FK,CW,6/3/2017,10/2/2017,0.332,3.27,26,NA,4.54,23,DEAD,,ld037843010,Duplicate
ld0378,FK,CW,6/3/2017,11-14-2017,0.429,3.59,27,NA,5.13,23,DEAD,,ld037843053,Original
ld0379,FK,CW,6/3/2017,3/6/2017,0.123,3.14,18.52,24.257,4.36,23,DEAD,,ld037942800,Original
ld0379,JC,CW,6/3/2017,03-16-2017,0.147,3.14,19.293,24.396,4.92,23,DEAD,,ld037942810,Original
ld0379,JC,CW,6/3/2017,04-14-2017,0.22,3.43,21.69,30.15,4.8,23,DEAD,,ld037942839,Original
ld0379,JC,CW,6/3/2017,5/11/2017,0.251,3.405,23.678,33.248,4.75,23,DEAD,,ld037942866,Original
ld0379,JC,CW,6/3/2017,6/9/2017,0.271,3.53,23.694,33.19,5.06,23,DEAD,,ld037942895,Original
ld0379,FK,CW,6/3/2017,8/7/2017,0.295,3.47,23,NA,4.4,23,DEAD,,ld037942954,Original
ld0380,FK,CW,15/3/2017,03-15-2017,0.085,2.863,16.24,19.61,4.18,23,DEAD,,ld038042809,Original
ld0380,JC,CW,15/3/2017,04-14-2017,0.163,2.96,19.15,24.94,4.82,23,DEAD,,ld038042839,Original
ld0380,JC,CW,15/3/2017,5/11/2017,0.2,3.026,20.45,27.082,4.63,23,DEAD,,ld038042866,Original
ld0380,JC,CW,15/3/2017,6/9/2017,0.239,3.324,20.615,26.662,5,23,DEAD,,ld038042895,Original
ld0380,FK,CW,15/3/2017,8/7/2017,0.333,3.4,24.5,NA,5.17,23,DEAD,,ld038042954,Original
ld0380,FK,CW,15/3/2017,10/2/2017,0.357,3.56,25,NA,5.45,23,DEAD,,ld038043010,Original
ld0380,FK,CW,15/3/2017,11-14-2017,0.511,3.73,29,NA,5.98,23,DEAD,,ld038043053,Original
ld0380,FK,CW,15/3/2017,01-15-2018,0.489,4.06,29,NA,6.13,23,DEAD,,ld038043115,Original
ld0381,FK,CW,17/3/2017,03-17-2017,0.138,3.09,18.9,24.57,4.68,23,DEAD,,ld038142811,Original
ld0381,JC,CW,17/3/2017,04-14-2017,0.22,3.37,21.688,27.11,4.66,23,DEAD,,ld038142839,Original
ld0381,JC,CW,17/3/2017,5/11/2017,0.239,3.41,22.164,28.33,5.14,23,DEAD,,ld038142866,Original
ld0381,JC,CW,17/3/2017,6/9/2017,0.27,3.51,22.51,29.61,5.23,23,DEAD,,ld038142895,Original
ld0381,FK,CW,17/3/2017,8/7/2017,0.35,3.34,25,NA,4.97,23,DEAD,,ld038142954,Original
ld0381,FK,CW,17/3/2017,10/2/2017,0.381,3.59,25,NA,5.13,23,DEAD,,ld038143010,Original
ld0381,FK,CW,17/3/2017,11-14-2017,0.495,3.85,30.5,NA,5.82,23,DEAD,,ld038143053,Original
ld0382,BS,CW,2/4/2017,4/2/2017,0.094,2.87,17.165,21.23,4.16,23,DEAD,,ld038242827,Original
ld0382,JC,CW,2/4/2017,5/11/2017,0.193,3.21,20.04,24.859,4.4,23,DEAD,,ld038242866,Original
ld0382,JC,CW,2/4/2017,6/9/2017,0.22,3.33,20.43,28.26,4.63,23,DEAD,,ld038242895,Original
ld0382,FK,CW,2/4/2017,8/7/2017,0.304,3.11,23,NA,4.5,23,DEAD,,ld038242954,Original
ld0382,FK,CW,2/4/2017,10/2/2017,0.336,3.21,25,NA,5.04,23,DEAD,,ld038243010,Original
ld0382,FK,CW,2/4/2017,11-14-2017,0.511,3.83,28.5,NA,5.73,23,DEAD,,ld038243053,Original
ld0383,BS,CW,21/4/2017,04-21-2017,0.11,NA,18.18,21.27,4.74,29,DEAD,Invalid photo,ld038342846,Original
ld0383,JC,CW,21/4/2017,5/11/2017,0.156,3.095,20.37,21.55,4.51,29,DEAD,,ld038342866,Original
ld0383,JC,CW,21/4/2017,6/9/2017,0.162,3.204,20.613,20.804,4.36,29,DEAD,FK 1/7/2018,ld038342895,Original
ld0383,FK,CW,21/4/2017,8/7/2017,0.254,3.04,22,NA,4.57,29,DEAD,,ld038342954,Original
ld0362,TF,CW,6/2/2017,06-21-2018,0.778,4.12,33,NA,6.34,23,ALIVE,used to be ld0556,ld036243272,Original
